duration,pdays,emp.var.rate,euribor3m,nr.employed,y_n
231.0,999.0,1.1,4.857,5191.0,0.0
265.0,999.0,1.4,4.965,5228.1,0.0
77.0,999.0,-3.0,0.709,5023.5,0.0
104.0,999.0,-3.4,0.714,5017.5,1.0
164.0,999.0,1.1,4.86,5191.0,0.0
135.0,999.0,-0.1,4.153,5195.8,0.0
31.0,999.0,1.4,4.959,5228.1,0.0
370.0,999.0,1.4,4.964,5228.1,0.0
285.0,999.0,-0.1,4.12,5195.8,0.0
238.0,999.0,1.1,4.856,5191.0,0.0
115.0,999.0,-1.8,1.299,5099.1,0.0
261.0,999.0,1.1,4.855,5191.0,0.0
575.0,999.0,1.4,4.963,5228.1,0.0
87.0,999.0,1.4,4.965,5228.1,0.0
172.0,999.0,1.4,4.962,5228.1,0.0
93.0,999.0,-0.1,4.191,5195.8,0.0
239.0,999.0,1.4,4.957,5228.1,0.0
17.0,999.0,-1.8,1.266,5099.1,0.0
660.0,999.0,-1.8,1.405,5099.1,0.0
241.0,999.0,1.4,4.961,5228.1,0.0
510.0,999.0,1.4,4.957,5228.1,0.0
85.0,999.0,-0.1,4.12,5195.8,0.0
432.0,999.0,1.4,4.967,5228.1,0.0
140.0,999.0,1.4,4.967,5228.1,0.0
25.0,999.0,1.4,4.96,5228.1,0.0
156.0,999.0,-1.8,1.365,5099.1,0.0
120.0,999.0,1.4,4.963,5228.1,0.0
205.0,999.0,-2.9,1.26,5076.2,0.0
803.0,999.0,1.1,4.859,5191.0,1.0
92.0,999.0,1.4,4.965,5228.1,0.0
377.0,999.0,-1.7,0.861,4991.6,0.0
1871.0,999.0,-1.8,1.25,5099.1,1.0
108.0,999.0,-0.1,4.12,5195.8,0.0
398.0,999.0,1.4,4.963,5228.1,0.0
160.0,999.0,-1.8,1.392,5099.1,0.0
202.0,999.0,1.4,4.962,5228.1,0.0
147.0,999.0,1.4,4.963,5228.1,0.0
210.0,999.0,-1.8,1.405,5099.1,0.0
89.0,999.0,1.1,4.857,5191.0,0.0
468.0,999.0,1.1,4.86,5191.0,0.0
157.0,999.0,1.1,4.857,5191.0,0.0
222.0,999.0,-1.8,1.365,5099.1,0.0
410.0,999.0,-0.1,4.076,5195.8,0.0
125.0,999.0,-0.1,4.076,5195.8,0.0
174.0,999.0,1.4,4.962,5228.1,0.0
337.0,999.0,-1.1,1.008,4963.6,1.0
5.0,999.0,1.1,4.857,5191.0,0.0
133.0,999.0,-1.8,1.266,5099.1,0.0
161.0,999.0,-1.8,1.313,5099.1,0.0
318.0,999.0,1.4,4.961,5228.1,0.0
16.0,999.0,1.4,4.959,5228.1,0.0
220.0,999.0,-1.8,1.405,5099.1,0.0
412.0,999.0,1.4,4.961,5228.1,0.0
1357.0,999.0,1.4,4.967,5228.1,1.0
43.0,999.0,1.4,4.865,5228.1,0.0
80.0,999.0,1.4,4.96,5228.1,0.0
116.0,999.0,1.1,4.856,5191.0,0.0
155.0,999.0,-1.8,1.406,5099.1,0.0
453.0,999.0,-1.8,1.405,5099.1,1.0
405.0,999.0,1.4,4.963,5228.1,0.0
143.0,999.0,-1.8,1.405,5099.1,0.0
35.0,999.0,-0.1,4.076,5195.8,0.0
114.0,999.0,1.4,4.96,5228.1,0.0
111.0,999.0,1.4,4.965,5228.1,0.0
79.0,999.0,1.4,4.965,5228.1,0.0
64.0,999.0,1.4,4.964,5228.1,0.0
147.0,999.0,1.4,4.963,5228.1,0.0
48.0,999.0,-0.1,4.021,5195.8,0.0
19.0,999.0,1.4,4.962,5228.1,0.0
50.0,999.0,1.4,4.967,5228.1,0.0
43.0,999.0,1.4,4.963,5228.1,0.0
371.0,999.0,1.1,4.858,5191.0,0.0
225.0,999.0,1.1,4.857,5191.0,0.0
282.0,999.0,-1.8,1.27,5099.1,0.0
33.0,999.0,-1.8,1.291,5099.1,0.0
367.0,999.0,-1.1,0.886,4963.6,0.0
538.0,999.0,1.4,4.963,5228.1,0.0
7.0,999.0,-1.7,0.889,4991.6,0.0
79.0,999.0,1.1,4.857,5191.0,0.0
63.0,999.0,1.4,4.968,5228.1,0.0
265.0,999.0,1.1,4.864,5191.0,0.0
638.0,999.0,1.4,4.963,5228.1,0.0
112.0,999.0,-1.8,1.264,5099.1,0.0
166.0,999.0,1.4,4.963,5228.1,0.0
228.0,999.0,1.4,4.865,5228.1,0.0
352.0,999.0,1.4,4.961,5228.1,0.0
313.0,999.0,1.1,4.858,5191.0,0.0
272.0,999.0,1.4,4.965,5228.1,0.0
170.0,999.0,-1.8,1.479,5099.1,0.0
286.0,999.0,-0.1,4.12,5195.8,0.0
161.0,999.0,1.1,4.857,5191.0,0.0
22.0,999.0,1.4,4.963,5228.1,0.0
130.0,999.0,-0.1,4.191,5195.8,0.0
22.0,999.0,1.4,4.968,5228.1,0.0
131.0,999.0,1.1,4.857,5191.0,0.0
194.0,999.0,1.4,4.967,5228.1,0.0
113.0,999.0,1.4,4.964,5228.1,0.0
129.0,999.0,1.4,4.96,5228.1,0.0
194.0,999.0,1.4,4.963,5228.1,0.0
594.0,999.0,1.4,4.963,5228.1,0.0
141.0,999.0,-1.8,1.406,5099.1,0.0
164.0,999.0,1.4,4.959,5228.1,0.0
98.0,999.0,1.4,4.965,5228.1,0.0
82.0,999.0,1.4,4.965,5228.1,0.0
139.0,999.0,1.4,4.962,5228.1,0.0
226.0,999.0,1.4,4.962,5228.1,0.0
34.0,999.0,1.4,4.961,5228.1,0.0
286.0,999.0,-0.1,4.12,5195.8,0.0
36.0,999.0,-0.1,4.12,5195.8,0.0
95.0,999.0,1.4,4.957,5228.1,0.0
499.0,999.0,-1.8,1.405,5099.1,0.0
101.0,999.0,-1.8,1.531,5099.1,0.0
245.0,999.0,-0.1,4.076,5195.8,0.0
122.0,999.0,-0.1,4.12,5195.8,0.0
63.0,999.0,1.1,4.859,5191.0,0.0
136.0,999.0,1.4,4.965,5228.1,0.0
221.0,999.0,-0.1,4.12,5195.8,0.0
229.0,999.0,-0.1,4.153,5195.8,0.0
46.0,999.0,1.4,4.864,5228.1,0.0
483.0,0.0,-1.8,1.365,5099.1,1.0
180.0,999.0,1.1,4.857,5191.0,0.0
73.0,999.0,-3.4,0.803,5017.5,0.0
96.0,999.0,-1.8,1.405,5099.1,0.0
119.0,999.0,1.4,4.959,5228.1,0.0
153.0,999.0,1.4,4.964,5228.1,0.0
117.0,999.0,1.1,4.856,5191.0,0.0
95.0,999.0,-1.8,1.281,5099.1,0.0
133.0,999.0,1.1,4.855,5191.0,0.0
115.0,999.0,-3.4,0.739,5017.5,1.0
254.0,999.0,1.1,4.859,5191.0,0.0
118.0,999.0,-0.1,4.191,5195.8,0.0
59.0,999.0,-0.1,4.191,5195.8,0.0
131.0,999.0,-2.9,0.881,5076.2,0.0
29.0,999.0,1.4,4.964,5228.1,0.0
152.0,999.0,-1.8,1.435,5099.1,0.0
46.0,999.0,1.4,4.962,5228.1,0.0
1018.0,999.0,1.4,4.958,5228.1,0.0
136.0,999.0,-2.9,0.883,5076.2,1.0
101.0,999.0,1.1,4.859,5191.0,0.0
122.0,999.0,1.4,4.962,5228.1,0.0
280.0,999.0,1.4,4.963,5228.1,0.0
237.0,999.0,1.4,4.965,5228.1,0.0
498.0,999.0,-0.1,4.12,5195.8,0.0
37.0,999.0,1.1,4.86,5191.0,0.0
123.0,999.0,1.1,4.859,5191.0,0.0
590.0,999.0,1.4,4.963,5228.1,0.0
356.0,999.0,-2.9,1.072,5076.2,1.0
234.0,999.0,1.4,4.961,5228.1,0.0
107.0,999.0,1.1,4.859,5191.0,0.0
180.0,999.0,1.4,4.864,5228.1,0.0
172.0,999.0,-1.8,1.327,5099.1,0.0
261.0,999.0,1.4,4.865,5228.1,0.0
191.0,999.0,1.1,4.857,5191.0,0.0
157.0,999.0,-3.4,0.728,5017.5,0.0
438.0,999.0,1.4,4.962,5228.1,0.0
161.0,999.0,1.4,4.963,5228.1,0.0
303.0,999.0,-0.1,4.12,5195.8,0.0
163.0,999.0,-1.8,1.291,5099.1,0.0
332.0,999.0,-1.8,1.466,5099.1,0.0
191.0,999.0,-1.8,1.41,5099.1,0.0
242.0,999.0,1.4,4.96,5228.1,0.0
262.0,999.0,-1.8,1.299,5099.1,0.0
100.0,999.0,1.4,4.958,5228.1,0.0
760.0,999.0,1.1,4.86,5191.0,0.0
354.0,999.0,-3.0,0.715,5023.5,1.0
241.0,999.0,1.4,4.963,5228.1,0.0
74.0,999.0,-2.9,1.26,5076.2,0.0
123.0,999.0,1.1,4.857,5191.0,0.0
1491.0,999.0,1.4,4.962,5228.1,1.0
207.0,999.0,1.1,4.855,5191.0,0.0
273.0,16.0,-1.7,0.827,4991.6,0.0
172.0,999.0,1.4,4.963,5228.1,0.0
47.0,999.0,-0.1,4.12,5195.8,0.0
150.0,999.0,1.1,4.855,5191.0,0.0
195.0,999.0,1.4,4.963,5228.1,0.0
424.0,999.0,1.1,4.857,5191.0,0.0
158.0,999.0,1.4,4.963,5228.1,0.0
173.0,999.0,1.1,4.857,5191.0,0.0
126.0,999.0,1.4,4.959,5228.1,0.0
165.0,999.0,1.1,4.856,5191.0,0.0
245.0,999.0,-2.9,0.821,5076.2,0.0
323.0,999.0,-1.8,1.313,5099.1,0.0
384.0,999.0,1.4,4.963,5228.1,0.0
439.0,999.0,-1.8,1.538,5099.1,0.0
8.0,999.0,1.4,4.959,5228.1,0.0
180.0,999.0,-1.8,1.354,5099.1,0.0
68.0,999.0,1.1,4.857,5191.0,0.0
93.0,999.0,1.1,4.859,5191.0,0.0
14.0,999.0,1.4,4.959,5228.1,0.0
259.0,999.0,-3.4,0.714,5017.5,1.0
197.0,999.0,-2.9,0.821,5076.2,0.0
51.0,999.0,-1.8,1.405,5099.1,0.0
122.0,999.0,-1.8,1.327,5099.1,0.0
124.0,999.0,1.4,4.96,5228.1,0.0
595.0,999.0,-1.8,1.334,5099.1,0.0
186.0,3.0,-2.9,0.821,5076.2,1.0
27.0,999.0,1.1,4.858,5191.0,0.0
189.0,999.0,1.1,4.857,5191.0,0.0
381.0,999.0,-3.4,0.714,5017.5,1.0
22.0,999.0,-1.8,1.344,5099.1,0.0
132.0,999.0,1.1,4.857,5191.0,0.0
81.0,999.0,1.1,4.857,5191.0,0.0
324.0,999.0,1.4,4.864,5228.1,0.0
474.0,999.0,1.4,4.866,5228.1,0.0
349.0,999.0,1.1,4.857,5191.0,0.0
580.0,999.0,-1.8,1.327,5099.1,0.0
84.0,999.0,1.4,4.963,5228.1,0.0
286.0,999.0,-0.1,4.12,5195.8,0.0
227.0,3.0,-3.4,0.714,5017.5,1.0
655.0,5.0,-1.1,1.039,4963.6,1.0
370.0,999.0,-1.8,0.646,5008.7,1.0
1422.0,999.0,-1.8,1.405,5099.1,1.0
212.0,999.0,1.4,4.963,5228.1,0.0
13.0,999.0,1.1,4.855,5191.0,0.0
34.0,999.0,-1.8,1.291,5099.1,0.0
451.0,999.0,1.4,4.866,5228.1,0.0
274.0,999.0,1.4,4.968,5228.1,0.0
168.0,999.0,-1.8,1.299,5099.1,0.0
259.0,15.0,-2.9,0.829,5076.2,1.0
351.0,999.0,-1.8,1.405,5099.1,0.0
282.0,999.0,-1.8,1.415,5099.1,1.0
203.0,999.0,1.4,4.961,5228.1,0.0
243.0,999.0,-2.9,1.044,5076.2,1.0
129.0,999.0,-0.1,4.076,5195.8,0.0
118.0,999.0,1.4,4.865,5228.1,0.0
247.0,999.0,1.1,4.856,5191.0,0.0
91.0,999.0,1.4,4.968,5228.1,0.0
43.0,999.0,1.4,4.96,5228.1,0.0
65.0,999.0,1.1,4.857,5191.0,0.0
104.0,999.0,-1.8,1.281,5099.1,0.0
140.0,999.0,-0.1,4.076,5195.8,0.0
309.0,999.0,1.4,4.963,5228.1,1.0
49.0,999.0,1.4,4.957,5228.1,0.0
339.0,999.0,1.4,4.959,5228.1,0.0
175.0,999.0,1.1,4.857,5191.0,0.0
280.0,999.0,1.4,4.866,5228.1,0.0
113.0,999.0,-2.9,0.883,5076.2,0.0
586.0,999.0,1.4,4.959,5228.1,1.0
92.0,999.0,1.4,4.961,5228.1,0.0
196.0,999.0,-1.8,1.313,5099.1,0.0
141.0,999.0,1.4,4.963,5228.1,0.0
138.0,999.0,1.4,4.962,5228.1,0.0
305.0,999.0,-1.8,1.334,5099.1,0.0
129.0,999.0,-0.1,4.153,5195.8,0.0
167.0,10.0,-2.9,0.883,5076.2,1.0
227.0,999.0,-1.8,1.334,5099.1,0.0
706.0,999.0,-0.1,4.12,5195.8,0.0
680.0,999.0,1.1,4.857,5191.0,0.0
260.0,999.0,1.4,4.964,5228.1,0.0
504.0,6.0,-1.7,0.899,4991.6,1.0
206.0,999.0,-0.1,4.12,5195.8,0.0
67.0,999.0,1.1,4.855,5191.0,0.0
187.0,999.0,-1.8,1.327,5099.1,0.0
127.0,999.0,1.4,4.961,5228.1,0.0
142.0,999.0,1.4,4.963,5228.1,0.0
247.0,999.0,1.1,4.859,5191.0,0.0
218.0,999.0,1.4,4.962,5228.1,0.0
222.0,999.0,-1.7,0.898,4991.6,1.0
11.0,999.0,-1.8,1.25,5099.1,0.0
157.0,999.0,1.4,4.96,5228.1,0.0
587.0,999.0,-3.4,0.797,5017.5,1.0
992.0,999.0,1.1,4.856,5191.0,1.0
200.0,999.0,-1.8,1.291,5099.1,0.0
183.0,999.0,1.4,4.964,5228.1,0.0
109.0,999.0,1.4,4.864,5228.1,0.0
1505.0,999.0,1.4,4.963,5228.1,1.0
95.0,999.0,1.4,4.962,5228.1,0.0
192.0,999.0,1.4,4.957,5228.1,0.0
346.0,999.0,1.1,4.857,5191.0,0.0
345.0,999.0,-2.9,0.881,5076.2,1.0
419.0,999.0,1.4,4.963,5228.1,0.0
59.0,999.0,-1.8,1.25,5099.1,0.0
121.0,999.0,1.4,4.966,5228.1,0.0
105.0,999.0,-1.8,1.405,5099.1,0.0
33.0,999.0,1.1,4.857,5191.0,0.0
297.0,999.0,-1.8,1.498,5099.1,0.0
10.0,999.0,-0.1,4.021,5195.8,0.0
653.0,999.0,1.4,4.962,5228.1,1.0
503.0,999.0,-1.8,1.334,5099.1,0.0
523.0,999.0,-0.1,4.076,5195.8,0.0
67.0,999.0,1.4,4.962,5228.1,0.0
239.0,999.0,1.4,4.965,5228.1,0.0
179.0,999.0,1.1,4.857,5191.0,0.0
163.0,999.0,1.4,4.865,5228.1,0.0
89.0,999.0,-0.1,4.12,5195.8,0.0
152.0,10.0,-1.8,1.299,5099.1,0.0
110.0,999.0,1.4,4.965,5228.1,0.0
93.0,999.0,-1.8,1.405,5099.1,0.0
38.0,999.0,1.1,4.864,5191.0,0.0
102.0,999.0,-1.8,1.244,5099.1,0.0
162.0,999.0,1.1,4.857,5191.0,0.0
225.0,999.0,-1.8,1.799,5099.1,0.0
45.0,999.0,1.4,4.962,5228.1,0.0
268.0,999.0,1.1,4.857,5191.0,0.0
409.0,1.0,-1.8,1.299,5099.1,0.0
201.0,3.0,-1.8,0.635,5008.7,1.0
33.0,999.0,1.4,4.968,5228.1,0.0
521.0,999.0,1.4,4.958,5228.1,0.0
122.0,999.0,1.4,4.96,5228.1,0.0
144.0,999.0,-1.8,1.327,5099.1,0.0
112.0,999.0,1.4,4.961,5228.1,0.0
564.0,999.0,-1.8,0.685,5008.7,0.0
211.0,999.0,-1.8,1.41,5099.1,0.0
221.0,999.0,1.1,4.857,5191.0,0.0
768.0,999.0,1.1,4.86,5191.0,0.0
20.0,999.0,1.4,4.865,5228.1,0.0
434.0,999.0,1.4,4.967,5228.1,0.0
243.0,999.0,1.1,4.857,5191.0,0.0
181.0,999.0,1.1,4.864,5191.0,0.0
563.0,999.0,1.4,4.961,5228.1,0.0
440.0,999.0,-1.8,1.313,5099.1,0.0
255.0,999.0,-0.1,4.153,5195.8,0.0
83.0,999.0,1.4,4.962,5228.1,0.0
60.0,999.0,-1.8,1.266,5099.1,0.0
177.0,999.0,-1.8,0.655,5008.7,1.0
118.0,999.0,1.1,4.856,5191.0,0.0
133.0,999.0,1.4,4.963,5228.1,0.0
183.0,999.0,-1.8,1.327,5099.1,0.0
446.0,999.0,-0.1,4.191,5195.8,0.0
91.0,999.0,-2.9,1.262,5076.2,0.0
223.0,999.0,1.1,4.859,5191.0,0.0
52.0,999.0,1.4,4.962,5228.1,0.0
91.0,999.0,-0.1,4.12,5195.8,0.0
165.0,999.0,1.1,4.864,5191.0,0.0
169.0,999.0,1.4,4.966,5228.1,0.0
228.0,999.0,1.4,4.962,5228.1,0.0
117.0,999.0,1.4,4.964,5228.1,0.0
53.0,999.0,1.4,4.963,5228.1,0.0
18.0,999.0,1.4,4.959,5228.1,0.0
280.0,999.0,-1.8,1.41,5099.1,0.0
353.0,999.0,-1.8,1.453,5099.1,0.0
205.0,4.0,-2.9,1.266,5076.2,1.0
133.0,999.0,-1.7,0.84,4991.6,0.0
993.0,3.0,-2.9,1.286,5076.2,1.0
180.0,999.0,1.1,4.857,5191.0,0.0
717.0,999.0,1.4,4.963,5228.1,0.0
191.0,999.0,1.4,4.963,5228.1,0.0
430.0,999.0,1.4,4.964,5228.1,0.0
216.0,999.0,1.1,4.857,5191.0,0.0
65.0,999.0,1.4,4.963,5228.1,0.0
178.0,999.0,1.4,4.966,5228.1,0.0
77.0,999.0,-1.8,1.25,5099.1,0.0
81.0,999.0,1.4,4.964,5228.1,0.0
329.0,999.0,-0.1,4.153,5195.8,0.0
64.0,999.0,1.4,4.961,5228.1,0.0
819.0,999.0,-0.1,4.12,5195.8,1.0
59.0,999.0,-1.8,1.327,5099.1,0.0
81.0,999.0,1.4,4.961,5228.1,0.0
87.0,999.0,1.1,4.857,5191.0,0.0
94.0,999.0,1.1,4.856,5191.0,0.0
181.0,999.0,-2.9,1.244,5076.2,0.0
99.0,999.0,-0.1,4.153,5195.8,0.0
565.0,999.0,1.4,4.965,5228.1,0.0
212.0,999.0,1.1,4.857,5191.0,0.0
355.0,999.0,1.1,4.856,5191.0,0.0
26.0,999.0,1.1,4.857,5191.0,0.0
178.0,999.0,1.4,4.865,5228.1,0.0
195.0,999.0,1.1,4.857,5191.0,0.0
166.0,999.0,1.1,4.859,5191.0,0.0
1147.0,999.0,1.4,4.957,5228.1,0.0
131.0,999.0,1.4,4.968,5228.1,0.0
597.0,999.0,1.4,4.97,5228.1,0.0
487.0,999.0,-1.1,1.016,4963.6,1.0
432.0,999.0,-1.8,1.64,5099.1,0.0
428.0,999.0,-1.7,0.898,4991.6,0.0
120.0,999.0,1.1,4.856,5191.0,0.0
713.0,999.0,-1.8,1.313,5099.1,0.0
191.0,999.0,1.1,4.855,5191.0,0.0
156.0,999.0,1.4,4.962,5228.1,0.0
50.0,999.0,-0.1,4.153,5195.8,0.0
434.0,9.0,-1.7,0.72,4991.6,1.0
340.0,999.0,1.4,4.961,5228.1,0.0
198.0,999.0,-2.9,1.26,5076.2,1.0
239.0,999.0,1.4,4.964,5228.1,0.0
39.0,999.0,1.1,4.858,5191.0,0.0
253.0,999.0,-1.8,1.415,5099.1,0.0
315.0,999.0,1.4,4.962,5228.1,0.0
267.0,999.0,1.4,4.865,5228.1,0.0
56.0,999.0,1.4,4.865,5228.1,0.0
158.0,999.0,1.4,4.959,5228.1,0.0
123.0,999.0,1.4,4.958,5228.1,0.0
352.0,999.0,-0.1,4.153,5195.8,0.0
115.0,999.0,-1.8,1.365,5099.1,0.0
169.0,999.0,1.4,4.96,5228.1,0.0
355.0,13.0,-1.8,0.655,5008.7,1.0
368.0,999.0,1.4,4.96,5228.1,0.0
502.0,999.0,1.4,4.962,5228.1,0.0
190.0,999.0,-1.8,1.405,5099.1,1.0
157.0,999.0,1.4,4.964,5228.1,0.0
101.0,999.0,1.4,4.965,5228.1,0.0
48.0,999.0,-1.8,1.405,5099.1,0.0
113.0,999.0,-1.8,1.327,5099.1,0.0
70.0,999.0,-0.1,4.021,5195.8,0.0
250.0,999.0,1.4,4.962,5228.1,0.0
186.0,999.0,-1.8,1.27,5099.1,0.0
639.0,999.0,1.4,4.967,5228.1,0.0
96.0,999.0,1.4,4.97,5228.1,0.0
65.0,999.0,1.4,4.961,5228.1,0.0
777.0,999.0,-1.8,1.281,5099.1,0.0
425.0,999.0,-2.9,0.873,5076.2,1.0
72.0,999.0,-2.9,0.849,5076.2,0.0
103.0,999.0,-1.8,1.479,5099.1,0.0
224.0,999.0,-2.9,1.099,5076.2,1.0
111.0,999.0,1.4,4.965,5228.1,0.0
122.0,999.0,-0.1,4.153,5195.8,0.0
46.0,999.0,-1.8,1.299,5099.1,0.0
29.0,999.0,1.4,4.957,5228.1,0.0
157.0,999.0,-1.8,1.291,5099.1,0.0
253.0,999.0,1.4,4.968,5228.1,0.0
61.0,999.0,1.1,4.856,5191.0,0.0
111.0,999.0,1.1,4.859,5191.0,0.0
293.0,999.0,1.1,4.858,5191.0,0.0
79.0,999.0,-0.1,4.191,5195.8,0.0
1105.0,999.0,1.4,4.96,5228.1,1.0
882.0,999.0,-1.8,1.327,5099.1,1.0
590.0,999.0,-1.8,1.327,5099.1,0.0
419.0,999.0,1.4,4.961,5228.1,0.0
56.0,999.0,-1.8,1.327,5099.1,0.0
72.0,999.0,1.1,4.857,5191.0,0.0
21.0,999.0,1.4,4.957,5228.1,0.0
328.0,999.0,-1.8,1.365,5099.1,1.0
197.0,999.0,1.4,4.865,5228.1,0.0
308.0,999.0,1.4,4.963,5228.1,0.0
237.0,999.0,1.4,4.961,5228.1,0.0
271.0,999.0,-1.8,0.642,5008.7,0.0
318.0,999.0,1.4,4.961,5228.1,0.0
209.0,999.0,1.1,4.857,5191.0,0.0
123.0,999.0,1.4,4.961,5228.1,0.0
315.0,999.0,1.1,4.86,5191.0,0.0
445.0,999.0,1.1,4.856,5191.0,0.0
544.0,999.0,1.4,4.962,5228.1,0.0
147.0,999.0,1.1,4.857,5191.0,0.0
72.0,999.0,-1.8,1.266,5099.1,0.0
62.0,999.0,1.1,4.857,5191.0,0.0
81.0,999.0,1.4,4.962,5228.1,0.0
119.0,999.0,-1.8,1.479,5099.1,0.0
47.0,999.0,1.1,4.856,5191.0,0.0
317.0,999.0,-1.8,1.327,5099.1,0.0
55.0,999.0,1.1,4.856,5191.0,0.0
116.0,999.0,-1.8,1.405,5099.1,0.0
94.0,999.0,1.4,4.961,5228.1,0.0
143.0,999.0,1.4,4.962,5228.1,0.0
113.0,999.0,-1.8,1.334,5099.1,0.0
452.0,14.0,-1.7,0.827,4991.6,1.0
299.0,999.0,1.4,4.966,5228.1,0.0
143.0,999.0,1.1,4.858,5191.0,0.0
84.0,999.0,1.1,4.857,5191.0,0.0
63.0,999.0,1.4,4.966,5228.1,0.0
179.0,999.0,-0.1,4.191,5195.8,0.0
44.0,999.0,1.4,4.961,5228.1,0.0
295.0,999.0,-2.9,1.215,5076.2,1.0
263.0,999.0,1.1,4.855,5191.0,0.0
391.0,999.0,-1.8,1.25,5099.1,0.0
181.0,999.0,-1.8,1.291,5099.1,0.0
302.0,999.0,1.4,4.963,5228.1,0.0
244.0,999.0,-1.1,1.041,4963.6,1.0
100.0,999.0,-1.8,1.334,5099.1,0.0
81.0,999.0,1.4,4.968,5228.1,0.0
239.0,999.0,-1.8,1.25,5099.1,0.0
1173.0,9.0,-1.8,1.244,5099.1,1.0
1723.0,12.0,-1.8,1.266,5099.1,1.0
521.0,999.0,1.1,4.858,5191.0,1.0
140.0,999.0,-0.1,4.076,5195.8,0.0
543.0,999.0,-2.9,0.859,5076.2,0.0
70.0,999.0,-0.1,4.021,5195.8,0.0
81.0,999.0,1.4,4.964,5228.1,0.0
713.0,999.0,-1.7,0.72,4991.6,1.0
223.0,999.0,1.4,4.964,5228.1,0.0
100.0,999.0,-1.8,1.334,5099.1,0.0
144.0,999.0,1.1,4.86,5191.0,0.0
261.0,999.0,1.4,4.959,5228.1,0.0
733.0,999.0,-1.8,1.365,5099.1,1.0
689.0,999.0,1.1,4.86,5191.0,0.0
182.0,999.0,1.1,4.857,5191.0,0.0
58.0,999.0,1.4,4.967,5228.1,0.0
209.0,999.0,1.4,4.963,5228.1,0.0
66.0,999.0,-2.9,1.252,5076.2,0.0
68.0,999.0,1.4,4.965,5228.1,0.0
70.0,999.0,1.4,4.963,5228.1,0.0
89.0,999.0,1.4,4.962,5228.1,0.0
144.0,999.0,1.4,4.962,5228.1,0.0
129.0,999.0,1.4,4.865,5228.1,0.0
182.0,999.0,1.4,4.96,5228.1,0.0
52.0,999.0,-0.1,4.12,5195.8,0.0
116.0,999.0,1.4,4.959,5228.1,0.0
476.0,999.0,1.1,4.859,5191.0,1.0
340.0,999.0,1.4,4.963,5228.1,0.0
69.0,999.0,-1.8,1.299,5099.1,0.0
176.0,999.0,1.1,4.857,5191.0,0.0
396.0,13.0,-1.7,0.797,4991.6,1.0
140.0,999.0,-0.1,4.191,5195.8,0.0
25.0,999.0,1.1,4.855,5191.0,0.0
93.0,999.0,1.1,4.856,5191.0,0.0
110.0,999.0,1.4,4.962,5228.1,0.0
253.0,999.0,-0.1,4.021,5195.8,0.0
1356.0,999.0,1.4,4.96,5228.1,1.0
132.0,999.0,-0.1,4.153,5195.8,0.0
67.0,999.0,1.4,4.963,5228.1,0.0
67.0,999.0,1.4,4.968,5228.1,0.0
180.0,999.0,-1.8,1.405,5099.1,0.0
306.0,999.0,-1.8,1.344,5099.1,0.0
158.0,999.0,1.1,4.857,5191.0,0.0
885.0,999.0,1.4,4.958,5228.1,1.0
92.0,999.0,-0.1,4.191,5195.8,0.0
186.0,999.0,1.1,4.856,5191.0,0.0
97.0,999.0,1.4,4.96,5228.1,0.0
83.0,999.0,1.4,4.961,5228.1,0.0
355.0,999.0,1.1,4.864,5191.0,0.0
139.0,999.0,1.4,4.961,5228.1,0.0
147.0,999.0,-1.8,1.405,5099.1,0.0
432.0,999.0,-1.8,1.41,5099.1,0.0
85.0,999.0,1.1,4.857,5191.0,0.0
63.0,999.0,1.4,4.964,5228.1,0.0
67.0,999.0,1.4,4.964,5228.1,0.0
110.0,999.0,1.4,4.962,5228.1,0.0
445.0,999.0,1.4,4.96,5228.1,0.0
101.0,999.0,-0.1,4.12,5195.8,0.0
101.0,999.0,-1.8,1.663,5099.1,0.0
90.0,999.0,1.4,4.961,5228.1,0.0
160.0,999.0,1.4,4.968,5228.1,0.0
216.0,999.0,-0.1,4.191,5195.8,0.0
368.0,999.0,1.4,4.961,5228.1,0.0
137.0,999.0,1.4,4.964,5228.1,0.0
435.0,999.0,-1.8,1.313,5099.1,0.0
172.0,999.0,1.4,4.967,5228.1,0.0
120.0,999.0,-3.4,0.754,5017.5,0.0
225.0,999.0,1.4,4.962,5228.1,0.0
213.0,999.0,1.1,4.857,5191.0,0.0
158.0,6.0,-1.8,1.405,5099.1,0.0
999.0,999.0,1.1,4.856,5191.0,0.0
650.0,999.0,1.4,4.963,5228.1,1.0
7.0,999.0,-1.8,1.354,5099.1,0.0
85.0,999.0,1.4,4.961,5228.1,0.0
447.0,999.0,1.4,4.959,5228.1,0.0
703.0,999.0,1.1,4.859,5191.0,0.0
321.0,999.0,-3.4,0.754,5017.5,0.0
159.0,999.0,-1.8,1.405,5099.1,0.0
293.0,14.0,-1.7,0.72,4991.6,1.0
188.0,999.0,1.1,4.857,5191.0,0.0
108.0,999.0,1.4,4.966,5228.1,0.0
101.0,999.0,1.4,4.961,5228.1,0.0
208.0,999.0,1.1,4.857,5191.0,0.0
380.0,999.0,-0.1,4.021,5195.8,0.0
168.0,999.0,1.4,4.866,5228.1,0.0
90.0,999.0,1.4,4.96,5228.1,0.0
274.0,999.0,1.1,4.857,5191.0,0.0
77.0,999.0,1.4,4.959,5228.1,0.0
606.0,1.0,-1.8,1.405,5099.1,0.0
329.0,999.0,1.4,4.962,5228.1,0.0
